,articleNo,tradeTypeName,floorInfo,dealOrWarrantPrc,direction,buildingName,latitude,longitude,realtorName,articleName,총 주차대수,난방,주소(도로),주소(지번),층 수,용적률,건폐율,평형대,건설사,관리사무소,경도,위도,0.공급/전용,0.방수/욕실수,0.해당면적 세대수,0.현관구조,1.공급/전용,1.방수/욕실수,1.해당면적 세대수,1.현관구조,2.공급/전용,2.방수/욕실수,2.해당면적 세대수,2.현관구조,3.공급/전용,3.방수/욕실수,3.해당면적 세대수,3.현관구조,4.공급/전용,4.방수/욕실수,4.해당면적 세대수,4.현관구조,5.공급/전용,5.방수/욕실수,5.해당면적 세대수,5.현관구조,6.공급/전용,6.방수/욕실수,6.해당면적 세대수,6.현관구조,7.공급/전용,7.방수/욕실수,7.해당면적 세대수,7.현관구조,8.공급/전용,8.방수/욕실수,8.해당면적 세대수,8.현관구조,9.공급/전용,9.방수/욕실수,9.해당면적 세대수,9.현관구조,10.공급/전용,10.방수/욕실수,10.해당면적 세대수,10.현관구조,11.공급/전용,11.방수/욕실수,11.해당면적 세대수,11.현관구조,12.공급/전용,12.방수/욕실수,12.해당면적 세대수,12.현관구조,13.공급/전용,13.방수/욕실수,13.해당면적 세대수,13.현관구조,14.공급/전용,14.방수/욕실수,14.해당면적 세대수,14.현관구조,15.공급/전용,15.방수/욕실수,15.해당면적 세대수,15.현관구조,16.공급/전용,16.방수/욕실수,16.해당면적 세대수,16.현관구조,17.공급/전용,17.방수/욕실수,17.해당면적 세대수,17.현관구조,18.공급/전용,18.방수/욕실수,18.해당면적 세대수,18.현관구조,19.공급/전용,19.방수/욕실수,19.해당면적 세대수,19.현관구조,20.공급/전용,20.방수/욕실수,20.해당면적 세대수,20.현관구조,21.공급/전용,21.방수/욕실수,21.해당면적 세대수,21.현관구조,22.공급/전용,22.방수/욕실수,22.해당면적 세대수,22.현관구조,23.공급/전용,23.방수/욕실수,23.해당면적 세대수,23.현관구조,24.공급/전용,24.방수/욕실수,24.해당면적 세대수,24.현관구조,25.공급/전용,25.방수/욕실수,25.해당면적 세대수,25.현관구조,26.공급/전용,26.방수/욕실수,26.해당면적 세대수,26.현관구조,27.공급/전용,27.방수/욕실수,27.해당면적 세대수,27.현관구조,28.공급/전용,28.방수/욕실수,28.해당면적 세대수,28.현관구조,29.공급/전용,29.방수/욕실수,29.해당면적 세대수,29.현관구조,30.공급/전용,30.방수/욕실수,30.해당면적 세대수,30.현관구조,31.공급/전용,31.방수/욕실수,31.해당면적 세대수,31.현관구조,32.공급/전용,32.방수/욕실수,32.해당면적 세대수,32.현관구조,33.공급/전용,33.방수/욕실수,33.해당면적 세대수,33.현관구조,34.공급/전용,34.방수/욕실수,34.해당면적 세대수,34.현관구조,35.공급/전용,35.방수/욕실수,35.해당면적 세대수,35.현관구조,36.공급/전용,36.방수/욕실수,36.해당면적 세대수,36.현관구조,37.공급/전용,37.방수/욕실수,37.해당면적 세대수,37.현관구조,38.공급/전용,38.방수/욕실수,38.해당면적 세대수,38.현관구조,39.공급/전용,39.방수/욕실수,39.해당면적 세대수,39.현관구조,40.공급/전용,40.방수/욕실수,40.해당면적 세대수,40.현관구조,41.공급/전용,41.방수/욕실수,41.해당면적 세대수,41.현관구조,42.공급/전용,42.방수/욕실수,42.해당면적 세대수,42.현관구조,43.공급/전용,43.방수/욕실수,43.해당면적 세대수,43.현관구조,44.공급/전용,44.방수/욕실수,44.해당면적 세대수,44.현관구조,45.공급/전용,45.방수/욕실수,45.해당면적 세대수,45.현관구조,46.공급/전용,46.방수/욕실수,46.해당면적 세대수,46.현관구조,47.공급/전용,47.방수/욕실수,47.해당면적 세대수,47.현관구조,48.공급/전용,48.방수/욕실수,48.해당면적 세대수,48.현관구조,49.공급/전용,49.방수/욕실수,49.해당면적 세대수,49.현관구조,50.공급/전용,50.방수/욕실수,50.해당면적 세대수,50.현관구조,51.공급/전용,51.방수/욕실수,51.해당면적 세대수,51.현관구조,52.공급/전용,52.방수/욕실수,52.해당면적 세대수,52.현관구조,53.공급/전용,53.방수/욕실수,53.해당면적 세대수,53.현관구조,54.공급/전용,54.방수/욕실수,54.해당면적 세대수,54.현관구조,55.공급/전용,55.방수/욕실수,55.해당면적 세대수,55.현관구조,56.공급/전용,56.방수/욕실수,56.해당면적 세대수,56.현관구조,57.공급/전용,57.방수/욕실수,57.해당면적 세대수,57.현관구조,58.공급/전용,58.방수/욕실수,58.해당면적 세대수,58.현관구조,59.공급/전용,59.방수/욕실수,59.해당면적 세대수,59.현관구조,60.공급/전용,60.방수/욕실수,60.해당면적 세대수,60.현관구조
1981,2435638884,매매,21/21,"7억 7,000",남향,308동,36.517805,127.244991,세종무지개부동산공인중개사사무소,범지기3단지세종중흥S클래스에듀하이,1181대(세대당 1.38),"HT005, HF002",세종시 세종시 달빛1로 201,세종시 세종시 아름동 1297,16층/29층,166%,11%,"111㎡, 125",중흥건설(주),044-866-6878,127.244715,36.517524,111.12/84.99,3개/2개,358세대,계단식,125.18/96.14,4개/2개,494세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,2435500044,매매,4/26,6억,남향,302동,36.5158,127.244341,세종엘리트공인중개사사무소,범지기3단지세종중흥S클래스에듀하이,1181대(세대당 1.38),"HT005, HF002",세종시 세종시 달빛1로 201,세종시 세종시 아름동 1297,16층/29층,166%,11%,"111㎡, 125",중흥건설(주),044-866-6878,127.244715,36.517524,111.12/84.99,3개/2개,358세대,계단식,125.18/96.14,4개/2개,494세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,2436537826,매매,고/24,"5억 1,000",남향,304동,36.516171,127.244672,세종부동산닷컴공인중개사사무소,범지기3단지세종중흥S클래스에듀하이,1181대(세대당 1.38),"HT005, HF002",세종시 세종시 달빛1로 201,세종시 세종시 아름동 1297,16층/29층,166%,11%,"111㎡, 125",중흥건설(주),044-866-6878,127.244715,36.517524,111.12/84.99,3개/2개,358세대,계단식,125.18/96.14,4개/2개,494세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2435615269,매매,21/21,"7억 7,000",남향,308동,36.517805,127.244991,명진공인중개사사무소,범지기3단지세종중흥S클래스에듀하이,1181대(세대당 1.38),"HT005, HF002",세종시 세종시 달빛1로 201,세종시 세종시 아름동 1297,16층/29층,166%,11%,"111㎡, 125",중흥건설(주),044-866-6878,127.244715,36.517524,111.12/84.99,3개/2개,358세대,계단식,125.18/96.14,4개/2개,494세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,2436858164,매매,16/29,"4억 9,500",남향,402동,36.509329,127.248657,한양랜드공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,2436802615,매매,14/29,5억,남동향,401동,36.50918,127.249284,세종서울공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,2436713961,매매,9/20,"5억 5,000",남향,404동,36.509477,127.247774,에듀센텀공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,2436578896,매매,14/29,5억,남동향,401동,36.50918,127.249284,세종조이부동산공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,2436489202,매매,16/29,"4억 9,500",남향,402동,36.509329,127.248657,오투써니공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,2436439632,매매,25/26,"5억 4,000",남향,406동,36.508514,127.247973,에듀센텀공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,2436118582,매매,11/23,"4억 9,000",남향,405동,36.508601,127.247503,세종다정랜드공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,2436115478,매매,16/29,"4억 9,500",남향,402동,36.509329,127.248657,도담BRT공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,2435994271,매매,14/29,5억,남동향,401동,36.50918,127.249284,세종다정랜드공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,2435916116,매매,22/29,"5억 2,000",남동향,402동,36.509329,127.248657,세종희망공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,2435854032,매매,22/29,"5억 2,000",남동향,402동,36.509329,127.248657,수자인공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,2435807207,매매,14/29,5억,남동향,401동,36.50918,127.249284,해피센텀공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,2435453422,매매,9/29,"5억 4,000",남서향,407동,36.508409,127.248398,세종다정랜드공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2435354413,매매,19/29,"5억 3,000",남향,407동,36.508409,127.248398,세종디아트공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,2435342323,매매,28/29,5억,남향,407동,36.508409,127.248398,수자인공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2435316128,매매,26/29,"5억 4,000",남향,408동,36.508295,127.249036,한양랜드공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2435282357,매매,2/29,5억,남동향,402동,36.509329,127.248657,수자인공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2435280214,매매,2/29,5억,남향,408동,36.508295,127.249036,수자인공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2435238972,매매,25/29,5억 500,남동향,407동,36.508409,127.248398,한양랜드공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2435237467,매매,16/23,"5억 4,000",남향,405동,36.508601,127.247503,한양랜드공인중개사사무소,범지기4단지세종한양수자인에듀시티,634대(세대당 1.21),"HT005, HF002",세종시 세종시 달빛로 109,세종시 세종시 아름동 1356,20층/29층,169%,13%,"110A㎡, 111C",(주)한양,044-862-7684,127.24856,36.508968,110.77/84.85,3개/2개,408세대,계단식,111.06/84.85,3개/2개,112세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2436885062,매매,4/16,5억,남향,708동,36.513243,127.247525,천우공인중개사사무소,범지기7단지호반베르디움에코시티2차,591대(세대당 1.25),"HT005, HF002",세종시 세종시 달빛1로 158,세종시 세종시 아름동 1284,10층/22층,132%,14%,"109A㎡, 110B㎡, 110C",(주)호반건설,044-867-4044,127.246969,36.514149,109.84/84.75,3개/2개,288세대,계단식,110.38/84.92,3개/2개,105세대,계단식,110.22/84.89,3개/2개,77세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,2436842060,매매,4/16,"4억 9,000",남향,708동,36.513243,127.247525,세종푸르지오공인중개사사무소,범지기7단지호반베르디움에코시티2차,591대(세대당 1.25),"HT005, HF002",세종시 세종시 달빛1로 158,세종시 세종시 아름동 1284,10층/22층,132%,14%,"109A㎡, 110B㎡, 110C",(주)호반건설,044-867-4044,127.246969,36.514149,109.84/84.75,3개/2개,288세대,계단식,110.38/84.92,3개/2개,105세대,계단식,110.22/84.89,3개/2개,77세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
