,총 주차대수,난방,주소(도로),주소(지번),층 수,용적률,건폐율,평형대,건설사,관리사무소,경도,위도,0.공급/전용,0.방수/욕실수,0.해당면적 세대수,0.현관구조,1.공급/전용,1.방수/욕실수,1.해당면적 세대수,1.현관구조,2.공급/전용,2.방수/욕실수,2.해당면적 세대수,2.현관구조,3.공급/전용,3.방수/욕실수,3.해당면적 세대수,3.현관구조,articleName,4.공급/전용,4.방수/욕실수,4.해당면적 세대수,4.현관구조,5.공급/전용,5.방수/욕실수,5.해당면적 세대수,5.현관구조,6.공급/전용,6.방수/욕실수,6.해당면적 세대수,6.현관구조,7.공급/전용,7.방수/욕실수,7.해당면적 세대수,7.현관구조,8.공급/전용,8.방수/욕실수,8.해당면적 세대수,8.현관구조,9.공급/전용,9.방수/욕실수,9.해당면적 세대수,9.현관구조,10.공급/전용,10.방수/욕실수,10.해당면적 세대수,10.현관구조,11.공급/전용,11.방수/욕실수,11.해당면적 세대수,11.현관구조,12.공급/전용,12.방수/욕실수,12.해당면적 세대수,12.현관구조,13.공급/전용,13.방수/욕실수,13.해당면적 세대수,13.현관구조,14.공급/전용,14.방수/욕실수,14.해당면적 세대수,14.현관구조,15.공급/전용,15.방수/욕실수,15.해당면적 세대수,15.현관구조,16.공급/전용,16.방수/욕실수,16.해당면적 세대수,16.현관구조,17.공급/전용,17.방수/욕실수,17.해당면적 세대수,17.현관구조,18.공급/전용,18.방수/욕실수,18.해당면적 세대수,18.현관구조,19.공급/전용,19.방수/욕실수,19.해당면적 세대수,19.현관구조,20.공급/전용,20.방수/욕실수,20.해당면적 세대수,20.현관구조,21.공급/전용,21.방수/욕실수,21.해당면적 세대수,21.현관구조,22.공급/전용,22.방수/욕실수,22.해당면적 세대수,22.현관구조,23.공급/전용,23.방수/욕실수,23.해당면적 세대수,23.현관구조,24.공급/전용,24.방수/욕실수,24.해당면적 세대수,24.현관구조,25.공급/전용,25.방수/욕실수,25.해당면적 세대수,25.현관구조,26.공급/전용,26.방수/욕실수,26.해당면적 세대수,26.현관구조,27.공급/전용,27.방수/욕실수,27.해당면적 세대수,27.현관구조,28.공급/전용,28.방수/욕실수,28.해당면적 세대수,28.현관구조,29.공급/전용,29.방수/욕실수,29.해당면적 세대수,29.현관구조,30.공급/전용,30.방수/욕실수,30.해당면적 세대수,30.현관구조,31.공급/전용,31.방수/욕실수,31.해당면적 세대수,31.현관구조,32.공급/전용,32.방수/욕실수,32.해당면적 세대수,32.현관구조,33.공급/전용,33.방수/욕실수,33.해당면적 세대수,33.현관구조,34.공급/전용,34.방수/욕실수,34.해당면적 세대수,34.현관구조,35.공급/전용,35.방수/욕실수,35.해당면적 세대수,35.현관구조,36.공급/전용,36.방수/욕실수,36.해당면적 세대수,36.현관구조,37.공급/전용,37.방수/욕실수,37.해당면적 세대수,37.현관구조,38.공급/전용,38.방수/욕실수,38.해당면적 세대수,38.현관구조,39.공급/전용,39.방수/욕실수,39.해당면적 세대수,39.현관구조,40.공급/전용,40.방수/욕실수,40.해당면적 세대수,40.현관구조,41.공급/전용,41.방수/욕실수,41.해당면적 세대수,41.현관구조,42.공급/전용,42.방수/욕실수,42.해당면적 세대수,42.현관구조,43.공급/전용,43.방수/욕실수,43.해당면적 세대수,43.현관구조,44.공급/전용,44.방수/욕실수,44.해당면적 세대수,44.현관구조,45.공급/전용,45.방수/욕실수,45.해당면적 세대수,45.현관구조,46.공급/전용,46.방수/욕실수,46.해당면적 세대수,46.현관구조,47.공급/전용,47.방수/욕실수,47.해당면적 세대수,47.현관구조,48.공급/전용,48.방수/욕실수,48.해당면적 세대수,48.현관구조,49.공급/전용,49.방수/욕실수,49.해당면적 세대수,49.현관구조,50.공급/전용,50.방수/욕실수,50.해당면적 세대수,50.현관구조,51.공급/전용,51.방수/욕실수,51.해당면적 세대수,51.현관구조,52.공급/전용,52.방수/욕실수,52.해당면적 세대수,52.현관구조,53.공급/전용,53.방수/욕실수,53.해당면적 세대수,53.현관구조,54.공급/전용,54.방수/욕실수,54.해당면적 세대수,54.현관구조,55.공급/전용,55.방수/욕실수,55.해당면적 세대수,55.현관구조,56.공급/전용,56.방수/욕실수,56.해당면적 세대수,56.현관구조,57.공급/전용,57.방수/욕실수,57.해당면적 세대수,57.현관구조,58.공급/전용,58.방수/욕실수,58.해당면적 세대수,58.현관구조,59.공급/전용,59.방수/욕실수,59.해당면적 세대수,59.현관구조,60.공급/전용,60.방수/욕실수,60.해당면적 세대수,60.현관구조
0,127대(세대당 0.72),"HT005, HF002",세종시 세종시 한누리대로 587,세종시 세종시 도담동 656,7층/8층,481%,69%,"28D㎡, 30E㎡, 31A㎡, 38C㎡, 39B㎡, 39B-1",(주)파인종합건설,044-866-5978,127.258484,36.515626,28.03/18.27,1개/1개,10세대,복도식,30.36/19.94,1개/1개,5세대,복도식,31.19/20.17,1개/1개,60세대,복도식,38.13/24.59,1개/1개,40세대,복도식,까사리움(도시형),39.37/25.35,1개/1개,59세대,복도식,39.37/25.35,1개/1개,1세대,복도식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,858대(세대당 1.26),"HT005, HF002",세종시 세종시 보듬4로 20,세종시 세종시 도담동 853,14층/30층,167%,15%,"109A㎡, 109B㎡, 109C",(주)호반건설,044-863-7510,127.26119,36.512075,109.41/84.75,3개/2개,431세대,계단식,109.95/84.92,3개/2개,148세대,계단식,109.79/84.89,3개/2개,99세대,계단식,,,,,도램10단지호반베르디움어반시티,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,738대(세대당 1.27),"HT005, HF002",세종시 세종시 보듬4로 9,세종시 세종시 도담동 653,23층/30층,357%,42%,"112B㎡, 112A㎡, 112C",(주)반도건설,044-865-9071,127.260023,36.513916,112.36/84.97,3개/2개,349세대,계단식,112.19/84.98,3개/2개,203세대,계단식,112.17/84.98,3개/2개,28세대,계단식,,,,,도램11단지반도유보라(주상복합),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,273대(세대당 1.43),"HT005, HF002",세종시 세종시 보듬4로 19,세종시 세종시 도담동 651,13층/19층,133%,15%,"107㎡, 123",혜림건설(주),044-866-0830,127.261903,36.513441,107.91/84.95,3개/2개,62세대,계단식,123.33/98.04,4개/2개,128세대,계단식,,,,,,,,,도램12단지모아엘가에듀힐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1487대(세대당 1.51),"HT005, HF002",세종시 세종시 보듬2로 42,세종시 세종시 도담동 858,26층/30층,167%,11%,"129A㎡, 129B㎡, 129㎡, 144㎡, 193",한림건설(주),044-866-5811,127.265746,36.50967,129.02/99.98,4개/2개,488세대,계단식,129.92/99.99,4개/2개,217세대,계단식,129.06/100.01,4개/2개,136세대,계단식,144.23/111.99,4개/2개,133세대,계단식,도램14단지한림풀에버,193.73/148.1,4개/3개,5세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1161대(세대당 1.32),"HT005, HF002",세종시 세종시 보듬2로 43,세종시 세종시 도담동 859,18층/30층,167%,12%,"112A㎡, 112E㎡, 112B㎡, 113C㎡, 113D",현대건설(주),044-868-6634,127.265095,36.512361,112.7/84.91,3개/2개,173세대,계단식,112.45/84.94,3개/2개,140세대,계단식,112.2/84.84,3개/2개,66세대,계단식,113.52/84.94,3개/2개,318세대,계단식,도램15단지힐스테이트,113.33/84.81,3개/2개,179세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,914대(세대당 1.24),"HT005, HF002",세종시 세종시 다솜1로 140,세종시 세종시 도담동 845,16층/25층,168%,13%,"82E㎡, 82A㎡, 82B㎡, 82C㎡, 82D㎡, 114C㎡, 115A㎡, 115B㎡, 116E㎡, 116D㎡, 117G㎡, 119F",극동건설(주),044-866-5041,127.257113,36.510004,82.31/59.98,3개/2개,68세대,계단식,82.28/59.97,3개/2개,62세대,계단식,82.1/59.99,3개/2개,60세대,계단식,82.01/59.97,3개/2개,60세대,계단식,도램1단지웅진스타클래스1차,82.28/59.98,3개/2개,60세대,계단식,114.6/84.96,3개/2개,71세대,계단식,115.43/84.98,3개/2개,69세대,계단식,115.33/84.99,3개/2개,69세대,계단식,116.04/84.98,3개/2개,138세대,계단식,116.46/84.98,3개/2개,71세대,계단식,117.98/84.95,3개/2개,2세대,계단식,119.78/84.96,3개/2개,2세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,870대(세대당 1.21),"HT005, HF002",세종시 세종시 보람로 96,세종시 세종시 도담동 633,13층/30층,167%,15%,"108A㎡, 111B",(주)한양,044-864-2078,127.263542,36.517173,108.76/84.85,3개/2개,630세대,계단식,111.82/84.96,4개/2개,88세대,계단식,,,,,,,,,도램20단지한양수자인에듀파크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,198대(세대당 1.24),"HT005, HF002",세종시 세종시 다솜1로 200,세종시 세종시 도담동 681,14층/18층,129%,13%,"81A㎡, 82B",(주)라인,044-868-6361,127.256179,36.515478,81.32/59.98,3개/2개,124세대,계단식,82.34/59.96,3개/2개,35세대,계단식,,,,,,,,,도램4단지이지더원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,495대(세대당 1.22),"HT005, HF002",세종시 세종시 다솜1로 220,세종시 세종시 도담동 627,24층/29층,164%,12%,"82A㎡, 84B",혜림건설(주),044-867-9880,127.257152,36.517454,82.87/59.88,3개/2개,267세대,계단식,84.09/59.99,3개/2개,136세대,계단식,,,,,,,,,도램5단지모아엘가에코힐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1059대(세대당 1.51),"HT005, HF002",세종시 세종시 보람로 15,세종시 세종시 도담동 855,15층/29층,166%,16%,"124A㎡, 125B㎡, 140",제일건설(주),044-863-8034,127.262728,36.509877,124.86/95.8,4개/2개,391세대,계단식,125.08/95.62,3개/2개,113세대,계단식,140.67/106.63,4개/2개,196세대,계단식,,,,,도램9단지풍경채센트럴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,184대(세대당 0.63),"HT005, HF002",세종시 세종시 보듬3로 8-12,세종시 세종시 도담동 664,8층/8층,355%,69%,"35C㎡, 35A1㎡, 35A2㎡, 35B㎡, 37D1㎡, 38D2㎡, 38D3㎡, 41E1㎡, 41E2㎡, 41E3㎡, 41E4㎡, 41E5㎡, 41E6㎡, 41E7㎡, 41E8㎡, 41E9㎡, 41F1㎡, 41G1㎡, 41H1㎡, 41I㎡, 41J㎡, 42K㎡, 45L2㎡, 46L1㎡, 49M1㎡, 49M2㎡, 49M3㎡, 49M4㎡, 49M5㎡, 49M6㎡, 49M7㎡, 49M8㎡, 51N1㎡, 52O1㎡, 52N2㎡, 53O2㎡, 54O3㎡, 57P",라온산업개발(주),031-203-8960,127.258732,36.513439,35.99/18.3,1개/1개,32세대,복도식,35.03/17.8,1개/1개,8세대,복도식,35.7/17.8,1개/1개,8세대,복도식,35.5/18.07,1개/1개,8세대,복도식,라온프라이빗시티Ⅰ(도시형),37.7/19.16,1개/1개,92세대,복도식,38.42/19.16,1개/1개,24세대,복도식,38.8/19.16,1개/1개,19세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.1/20.94,1개/1개,4세대,복도식,41.34/21.05,1개/1개,4세대,복도식,41.25/21.02,1개/1개,4세대,복도식,41.41/21.1,1개/1개,4세대,복도식,41.56/21.18,1개/1개,4세대,복도식,41.87/21.35,1개/1개,4세대,복도식,42.18/21.51,1개/1개,4세대,복도식,45.57/22.82,1개/1개,1세대,복도식,46.02/22.82,1개/1개,1세대,복도식,49.68/24.83,1개/1개,1세대,복도식,49.68/24.83,1개/1개,1세대,복도식,49.68/24.83,1개/1개,1세대,복도식,49.68/24.83,1개/1개,1세대,복도식,49.68/24.83,1개/1개,1세대,복도식,49.68/24.83,1개/1개,1세대,복도식,49.68/24.83,1개/1개,1세대,복도식,49.68/24.83,1개/1개,1세대,복도식,51.55/26.38,1개/1개,4세대,복도식,52.58/26.98,1개/1개,8세대,복도식,52.54/26.38,1개/1개,1세대,복도식,53.59/26.98,1개/1개,2세대,복도식,54.12/26.98,1개/1개,3세대,복도식,57.58/28.56,1개/1개,11세대,복도식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,216대(세대당 0.74),"HT005, HF002",세종시 세종시 보듬3로 6,세종시 세종시 도담동 666,6층/8층,352%,68%,"34A㎡, 35B㎡, 37C1㎡, 37C2㎡, 37C3㎡, 38D㎡, 38E1㎡, 39E2㎡, 39E3㎡, 41F1㎡, 41F2㎡, 41F3㎡, 41I2㎡, 46E4㎡, 46E5㎡, 48G㎡, 51H1㎡, 51H2㎡, 52I1㎡, 52I3㎡, 55J㎡, 70L㎡, 70K㎡, 72M",라온산업개발(주),044-868-6642,127.258801,36.513473,34.85/17.8,1개/1개,8세대,복도식,35.68/18.3,1개/1개,32세대,복도식,37.38/19.16,1개/1개,64세대,복도식,37.5/19.16,1개/1개,16세대,복도식,라온프라이빗시티Ⅱ(도시형),37.55/19.16,1개/1개,12세대,복도식,38.21/19.62,1개/1개,60세대,복도식,38.84/19.9,1개/1개,4세대,복도식,39.02/19.9,1개/1개,1세대,복도식,39.02/19.9,1개/1개,1세대,복도식,41.35/21.27,1개/1개,36세대,복도식,41.42/21.27,1개/1개,8세대,복도식,41.45/21.27,1개/1개,7세대,복도식,41.22/26.98,1개/1개,2세대,복도식,46.13/19.9,1개/1개,1세대,복도식,46.13/19.9,1개/1개,1세대,복도식,48.49/24.83,1개/1개,8세대,복도식,51.1/26.38,1개/1개,4세대,복도식,51.27/26.38,1개/1개,1세대,복도식,52.12/26.98,1개/1개,8세대,복도식,52.36/26.98,1개/1개,3세대,복도식,55.72/28.56,1개/1개,6세대,복도식,70.71/36.43,1개/1개,4세대,복도식,70.88/36.43,1개/1개,2세대,복도식,72.89/36.43,1개/1개,2세대,복도식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,168대(세대당 0.98),"HT001, HF001",세종시 세종시 한누리대로 1940,세종시 세종시 반곡동 4121-1002,6층/6층,391%,69%,"36A㎡, 37B㎡, 37C㎡, 38A㎡, 38B㎡, 38C㎡, 39D㎡, 39E㎡, 39F㎡, 40G㎡, 40H㎡, 41B㎡, 41A㎡, 41C㎡, 42D㎡, 42E㎡, 42F㎡, 42H㎡, 42G㎡, 43L㎡, 43M㎡, 43I㎡, 43J㎡, 43N㎡, 43K㎡, 44A㎡, 44B㎡, 44O㎡, 44Q㎡, 44P㎡, 45D㎡, 45C㎡, 45F㎡, 45E㎡, 45G㎡, 46J㎡, 46H㎡, 46I㎡, 46K㎡, 66",디엘종합건설(주),044-864-1943,127.303173,36.491146,36.65/21.22,1개/1개,2세대,복도식,37.03/21.45,1개/1개,2세대,복도식,37.79/21.91,1개/1개,2세대,복도식,38.19/22.15,1개/1개,2세대,복도식,세종펠리스(도시형),38.42/22.27,1개/1개,1세대,복도식,38.83/22.56,1개/1개,1세대,복도식,39.17/22.71,1개/1개,1세대,복도식,39.27/22.79,1개/1개,1세대,복도식,39.55/22.94,1개/1개,1세대,복도식,40.35/23.43,1개/1개,1세대,복도식,40.75/23.67,1개/1개,1세대,복도식,41.66/24.18,1개/1개,16세대,복도식,41.44/24.06,1개/1개,1세대,복도식,41.82/24.29,1개/1개,1세대,복도식,42.01/24.4,1개/1개,5세대,복도식,42.06/24.44,1개/1개,3세대,복도식,42.44/24.66,1개/1개,3세대,복도식,42.82/24.88,1개/1개,3세대,복도식,42.76/24.87,1개/1개,1세대,복도식,43.37/25.23,1개/1개,6세대,복도식,43.57/25.33,1개/1개,4세대,복도식,43.03/25.03,1개/1개,3세대,복도식,43.2/25.1,1개/1개,3세대,복도식,43.95/25.56,1개/1개,2세대,복도식,43.16/25.11,1개/1개,1세대,복도식,44.71/26.01,1개/1개,4세대,복도식,44.92/26.15,1개/1개,4세대,복도식,44.11/25.67,1개/1개,3세대,복도식,44.51/25.91,1개/1개,3세대,복도식,44.33/25.78,1개/1개,2세대,복도식,45.14/26.26,1개/1개,35세대,복도식,45.09/26.24,1개/1개,3세대,복도식,45.47/26.46,1개/1개,3세대,복도식,45.32/26.39,1개/1개,2세대,복도식,45.72/26.63,1개/1개,2세대,복도식,46.6/27.15,1개/1개,30세대,복도식,46.12/26.87,1개/1개,4세대,복도식,46.52/27.11,1개/1개,3세대,복도식,46.93/27.35,1개/1개,3세대,복도식,66.64/39.04,1개/1개,2세대,복도식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1825대(세대당 1.64),"HT005, HF002",세종시 세종시 반곡로 14,세종시 세종시 반곡동 851,9층/29층,184%,24%,"114A㎡, 114B㎡, 114A-1㎡, 114AH㎡, 117AG㎡, 130A㎡, 131B㎡, 131F㎡, 131B2㎡, 131A3-2㎡, 131A3-1㎡, 131A3㎡, 131AH㎡, 132BH㎡, 133E2㎡, 133E1㎡, 135C1㎡, 135C3㎡, 135C2㎡, 135D2㎡, 135D1㎡, 137T2㎡, 138T1㎡, 150A3㎡, 151A1㎡, 151A2㎡, 154C㎡, 166A㎡, 172A㎡, 190A㎡, 212A㎡, 213B㎡, 214C㎡, 268A","신동아건설(주),롯데건설(주)",044-868-6396,127.307164,36.498001,114.16/84.45,4개/2개,389세대,계단식,114.82/84.49,3개/2개,35세대,계단식,114.16/84.45,4개/2개,12세대,계단식,114.63/84.2,2개/2개,1세대,계단식,수루배1단지캐슬&파밀리에디아트,117.8/84.77,2개/2개,3세대,계단식,130.57/96.92,4개/2개,216세대,계단식,131.66/96.78,3개/2개,127세대,계단식,131.55/96.81,3개/2개,72세대,계단식,131.66/96.78,3개/2개,60세대,계단식,131.27/96.53,4개/2개,22세대,계단식,131.27/96.53,4개/2개,18세대,계단식,131.27/96.53,4개/2개,8세대,계단식,131.3/96.96,3개/2개,1세대,계단식,132.71/96.66,3개/2개,1세대,계단식,133.16/96.96,3개/2개,8세대,계단식,133.47/96.91,3개/2개,6세대,계단식,135.62/98.68,3개/2개,12세대,계단식,135.57/98.29,3개/2개,12세대,계단식,135.52/98.8,3개/2개,11세대,계단식,135.02/96.95,3개/2개,8세대,계단식,135.38/96.82,3개/2개,6세대,계단식,137.79/99.73,3개/2개,2세대,계단식,138.03/99.7,3개/2개,2세대,계단식,150.68/112.11,4개/2개,16세대,계단식,151.7/112.32,3개/2개,18세대,계단식,151.25/112.51,3개/2개,18세대,계단식,154.49/112.14,3개/2개,2세대,계단식,166.47/121.85,5개/3개,4세대,계단식,172.93/125.27,3개/3개,7세대,계단식,190.96/139.01,3개/3개,5세대,계단식,212.97/155.35,3개/3개,2세대,계단식,213.56/155.87,4개/2개,2세대,계단식,214.53/155.91,3개/3개,3세대,계단식,268.97/197.37,4개/3개,2세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,759대(세대당 1.28),"HT005, HF002",세종시 세종시 반곡1길 9,세종시 세종시 반곡동 897,10층/18층,146%,24%,"74A㎡, 74A-3㎡, 74A-4㎡, 74A-1㎡, 74A-2㎡, 84A㎡, 84A-1㎡, 84A-2㎡, 84A-3㎡, 84A-4㎡, 89A㎡, 89B㎡, 99T1㎡, 99T2㎡, 99T1-A㎡, 99T2-A㎡, 119A㎡, 120B㎡, 122F㎡, 122C㎡, 123G㎡, 124D㎡, 124E","신동아건설(주),롯데건설(주)",044-868-1461,127.310298,36.496363,74.35/51.9,2개/1개,81세대,계단식,74.35/51.9,2개/1개,8세대,계단식,74.35/51.9,2개/1개,6세대,계단식,74.35/51.9,2개/1개,4세대,계단식,수루배2단지캐슬&파밀리에디아트,74.35/51.9,2개/1개,4세대,계단식,84.36/59.22,3개/2개,212세대,계단식,84.36/59.22,3개/2개,14세대,계단식,84.36/59.22,3개/2개,13세대,계단식,84.36/59.22,3개/2개,4세대,계단식,84.36/59.22,3개/2개,4세대,계단식,89.25/62.98,3개/2개,54세대,계단식,89.54/62.11,3개/2개,54세대,계단식,99.87/69.38,3개/2개,7세대,계단식,99.87/69.38,3개/2개,7세대,계단식,99.81/69.17,3개/2개,3세대,계단식,99.81/69.17,3개/2개,3세대,계단식,119.4/84.45,4개/2개,23세대,계단식,120.06/84.49,3개/2개,67세대,계단식,122.41/84.67,4개/2개,8세대,계단식,122.54/84.75,4개/2개,4세대,계단식,123.29/84.2,3개/2개,4세대,계단식,124.45/84.75,3개/2개,6세대,계단식,124.16/84.87,3개/2개,2세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1225대(세대당 1.56),"HT005, HF002",세종시 세종시 반곡로 15,세종시 세종시 반곡동 852,8층/29층,179%,21%,"110A㎡, 110C㎡, 110D㎡, 111B㎡, 128A㎡, 129D㎡, 129C-2㎡, 130E㎡, 130B-1㎡, 130B-2㎡, 130C-1㎡, 131C-3㎡, 135A㎡, 139A㎡, 178A","계룡건설(주),(주)한 양",044-862-6728,127.308806,36.499607,110.2/84.79,3개/2개,192세대,계단식,110.86/84.43,3개/2개,65세대,계단식,110.44/84.93,3개/2개,7세대,계단식,111.06/84.62,3개/2개,213세대,계단식,수루배3단지리슈빌더리버,128.86/98.6,4개/2개,17세대,계단식,129.02/98.47,4개/3개,4세대,계단식,129.87/98.71,3개/2개,1세대,계단식,130.27/98.6,3개/2개,5세대,계단식,130.66/98.82,3개/2개,2세대,계단식,130.33/98.73,3개/2개,2세대,계단식,130.68/98.87,3개/2개,1세대,계단식,131.24/98.83,3개/2개,1세대,계단식,135.4/102.62,3개/2개,266세대,계단식,139.23/105.93,4개/3개,2세대,계단식,178.84/134.88,3개/2개,6세대,계단식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
